id,note,tx_hash,block_height,block_hash,fee,n_input,amount_input,n_output,amount_output,temporal_index
322647349617332,tx,2df4911f22e2d673261be90b1b6aa076b06be96270d65cf9b7a2154b85912b09,103452,0000000000003dbba8fa1d3bad7c0c099d6639bfb47513aab7e6a94aea98369b,0,1,4212000000,2,4212000000,20769
2670001295999776,tx,6664b9927a944fe8622b25c244fbf7a85af20b7c74a96942c3021962f6d0e24b,100026,000000000001ac7482a8376eb54013f6a2167c88de59738da05222eaf429c272,0,1,13756000000,2,13756000000,150
1687194574196276,tx,3e1f2095c5125c986d556d1e033b6c374df77a4013a4a90548a27118caf4f32f,100099,000000000004401ac8d9d00d035239db6fb3956e01d9e1af05fa4e1fe335f04d,0,1,5000000000,1,5000000000,381
3115545151131862,tx,6f557e58b971f837b63fded993cfee6b9d9d37dc189d2220b2b3861e10938c58,100120,00000000000000c0930bc3046ce0fab487933b847c7226bdf0e86f4a7c094403,0,1,5000000000,1,5000000000,459
5644744533284920,tx,0d171a8eed5d9b85c591b9e968b7ca83e8a33910b94f8d3b73c6c10806ec6ea0,100140,000000000004040620d4be93ed1afa9b5a486b2da2409402c19ce7f33d89b8a7,0,3,15000000,1,15000000,517
coinbase100224,coinbase,"",-1,"",0,0,0,1,5000000000,-1
8848774900435909,tx,ffc33bbe17692e619a4dfd7df76126a0bac0635ef4f53a79172a5e1aa54f7ffb,100229,000000000000f919c4e613ce50725c758d6cb90258f309396ba48ad9cda8dfa9,0,1,13171000000,2,13171000000,846
8574864194698502,tx,16bef7bffa114460f775e72d37cd03c5a92c2ecb595c6f181230e8933259b6f3,100268,000000000003f5ce514a27b86c869abf06d8b3c003cffa2e57ba743bfa81406a,0,1,5000000,1,5000000,979
4386107358036753,tx,249e1ed0134b6d1d2da29513c8cf3029296abed6aff772832b8e182e9821a97c,100349,00000000000224e206b0c1c0d4e71047e997d0ba398f7dce9d08a3efe51f2da6,0,13,640000000,1,640000000,1250
2986398771761671,tx,45e3fcf3c028cd2119b47e1b3bfb80eb1488edf1d3358c8d033b90962fe9e054,100559,000000000002fac248bc2d2a6de48cdd318470cda9624b726307be646a4721c9,0,1,4874000000,2,4874000000,1975
coinbase100586,coinbase,"",-1,"",0,0,0,1,5000000000,-1
1043594200467631,tx,e6aaba41f752be1b85d8bff5139fab2f890c2132fb10863bfe7c45deac25a91d,100664,000000000004803c97ed84b0d2752658aa2e7105a04247dc42e323df5d03b52c,0,1,3058000000,2,3058000000,2327
8934205472786631,tx,f715273784b2b81fadbf56de12117d13c7bfcb3edab36cf6f33d46727ce6ecfd,100691,0000000000042d5325a4823b4d30558db3e5c7d1f77e255655a2fe5de9c282b9,0,1,5000000000,1,5000000000,2393
7852636704013144,tx,23cecc3315782d22031bf1c561b7cf8248722488c82ebcd7b4c0da57aa732fdf,100732,000000000001404e6737918ca01c50ae156564379cbf4b6c8270b5c0c7a15148,0,1,5000000000,1,5000000000,2529
5571857733464703,tx,951fe135513fe94d45cc8f1f5300be66bfec439b87c618ae2ffc9389c7995c9e,100740,0000000000011258c9b7a6c393bac5dc11a565a355b9b1b030bfcf55fdc1736a,0,1,5000000000,1,5000000000,2548
4231626391143895,tx,bb99c903775a3b30e97da34e6e3d7f9c7551a843ba85889eb0bb2eee5e224578,100753,000000000002a0fedbd9e5717cbcfcf5bd7b85295b5015e4b2c6927f09194abe,0,1,12021000000,2,12021000000,2603
1038998650556744,tx,259fb2c80ad1ec85586006eda1623fa558b815851891573477478ae8cbb5871d,100784,00000000000304d51de00dc9c22b439030160b615303f0978d0e5ebc14c643b3,0,1,15000000,2,15000000,2744
1918289803275988,tx,807c7075b06861d5fe848b83836feb5d01fbffe893ee4073e3a3766732658536,100824,0000000000039d91f7d2346f56d4af8081405d6a381a0b98b6388ea6522bc603,0,1,42000000,2,42000000,2917
5911004597641588,tx,bfc36bd6404533c5b9004ceeaaf64cf2f680572337e18018bca00b770a3800a8,100863,000000000002b76b7975b695800da2f06c831884bd827d85f8a99b634829305c,0,1,5000000000,1,5000000000,3125
8852106415065883,tx,af333478cdb1e0e94e79b0edbf18f7a5e112bf02c9fff947cbde5812138d97fb,100887,0000000000010bfb61ecb4b86669f158bf164e17557550f6c1f791ad4bbd416a,0,1,11371000000,2,11371000000,3352
3304377135449035,tx,f053244ea8a423494b80a10245c0508df244156b562c6060125e1ee60a82ea5d,100913,000000000003d6a1d220379e64cc29d049ff7716ebd0e9fd59b7cf7acc7ba505,0,1,1000000,1,1000000,3635
4471345347879573,tx,552b2db73e281952d4f720a73380f432baebda76d30eec0dd2ac1407b951157f,100934,00000000000325cfaf4f0990c45cf413dd49ba349db80d60b166917f65a86ea0,0,1,1000000,1,1000000,3939
1446886663298639,tx,f60f3bd8c4eb5fb6ba75aac038bc48391c7ee0b7cd7da2f28d78f2c46c7c1f29,100938,0000000000024ab9e2ad8ddcc71dce22c42860c4b7247305627993be1d533908,0,1,5000000000,1,5000000000,3976
coinbase100984,coinbase,"",-1,"",0,0,0,1,5000000000,-1
4616644159632615,tx,49b3595af5e571864b3309299a5a03171c0cc549711c7eafe03ba783d9813683,100985,000000000003cd23a2e3b815b5507fd6b8bfbbda2da5097a9db87e567a1b8546,0,1,169000000,2,169000000,4295
7336137485417153,tx,4309b3052c4d9b1a27df7f5462441c20e749cf118dba76e44709d6bbe66c81d0,100985,000000000003cd23a2e3b815b5507fd6b8bfbbda2da5097a9db87e567a1b8546,0,1,1645129091,2,1645129091,4298
coinbase101022,coinbase,"",-1,"",0,0,0,1,5000000000,-1
6965628921416043,tx,683049524c9691c5e8ef0298920b62b554ad12118f76c472865e4bfceb9ef9c5,101045,000000000001a076c17a588f207f32776a5a7024355604db9103092138caa4f5,0,1,4600000000,2,4600000000,4677
4883563231012756,tx,bfbe53d6613e73e430eacfc038b6ff3d7fd984db7b2b40af54a73cfb5c99cc8a,101057,0000000000021bc41fe93c774e8c7029d32765605c10b7b4957fbab0933d810e,0,1,5000000000,1,5000000000,4725
5060670955805882,tx,e74860f3bc21eba508667d0116ce936cd3b6db2a284d2d3569d7e52a353ad58f,101060,000000000001c35fb3bce9726ae15a25cc795170fc5db8c56d9c9cab0cfbdbbb,0,1,2000000,2,2000000,4742
6964557771361430,tx,644dc9807913ef1f433face9d8f952eba4f66fbe815fbc0356b264d6bfd3f1c5,101061,0000000000022e4746608de4b6e06cc7002af1d388d10c0100ee4e370b176ecf,0,1,81000000,2,81000000,4756
1284939807452999,tx,b8924efe37483c2422c60ccfca106407bc6d08c2c4fe1d19073c7a3fe62a8524,101069,0000000000016d89797c6038313c7a4c1de789fc05a16027516041bf9f65f157,0,1,1000000,1,1000000,4850
coinbase101079,coinbase,"",-1,"",0,0,0,1,5000000000,-1
5623851174960888,tx,a39ba8fa621b97684a8a4d37f651c9c081c8d6e31613967fcec4f76c1ce7d69f,101087,00000000000297b3f807fc3065e2ac532658725877ff5afb5a2767020cd53149,0,1,33260000000,2,33260000000,5049
6049867721083230,tx,738628f95b75cd480ec36ba6c5a15bfcc4fd2fcab4885bcdbbf14aa0c394f2ab,101092,000000000002ab47879768a798eed0b0c232c127737f9c4044502e317ae80b73,0,1,1000000,1,1000000,5073
1484413079631853,tx,43326bbc86a94a6f8cc33e26e9477ef8be9a91017cb9a62f4e69bf7dd286302a,101114,000000000000ea863700d364436c0c6c30686c0876b80a707704421a9a246f2e,0,1,455000000,2,455000000,5229
8645047998567991,tx,08bc7a0f488d9ea668128b9e02e64dceeb986713aaf9fe2dcdbeb12ab800b5f5,101143,000000000000b8ab8ac8b2540e4a555ea44e9bb9fffcb45753cc20e8ec918908,0,1,1000000,1,1000000,5443
1644485518477875,tx,9947aa65c454bc17db3bb4426867425ced35ce02eb352399939b5156f934bd2e,101143,000000000000b8ab8ac8b2540e4a555ea44e9bb9fffcb45753cc20e8ec918908,0,1,1000000,1,1000000,5481
2336652761429435,tx,a501347ef18f9fdb305b3b9a110b9f8a9c494d43d5caf3d26fd9ad77ee626942,101169,000000000003f043a6ae1d3b7ff9745055ff7a8b92c9fe13130768acba87dd6f,0,1,33130000000,2,33130000000,5604
6979902038899016,tx,a7e47f2195af502b0275901bdb1e75467f7412ae4099aa75ce42cac3ac7861c6,101174,00000000000224134bb66da684a0ea45fde579057c34a34991f627d6134fe3ff,0,1,5000000000,1,5000000000,5654
7499532231572818,tx,79e30b9ba19cae71ca3c1dd371ab1324c6acde84e5da76c80496ea27554726d5,101174,00000000000224134bb66da684a0ea45fde579057c34a34991f627d6134fe3ff,0,1,1000000,1,1000000,5698
312664238107263,tx,8486790ef6ad91d1d36cc70c148c16fde0aac79db054ed21a4fd53c586eee208,101185,000000000000e75ac0eeb74c88f01bdeae86a447f298718e46fe122140758bb1,0,1,1579000000,2,1579000000,5867
1520236954106634,tx,50123bbb315f212c16fef2fd300cdfe301b43c6fb2cce3cbef56d8fdfc2d352b,101191,0000000000030337b7adcede9c7da122335fa04e64a925187281f495f5e3fb4c,0,4,39786000000,2,39786000000,5890
8135454984026727,tx,1f095dd207f12a59daf732ba6248287ad37c41ee870eb3f03f3dd345c33939e7,101198,0000000000012b26b06892e7802f79c24be917cbde60bbe724ecbfd73adc9cb6,1000000,1,5000000,2,4000000,5927
8965999129409582,tx,cce77d8c74d246791f3beb58097a1fa983ebd669d09d4120d370c151c93ad4fe,101226,000000000001a98ae7038313c96cd38b94839ff66ce8183a0ac4275da400ca7f,0,1,4271000000,2,4271000000,6178
3597440141175389,tx,ac452811ba4598cf79cd2a4ced51f661125980bfff23bbc479ea52b96dd23e66,101257,0000000000039f63e1d069e926afe9ff65ad3630bc88a66b428e83db7c0725b4,0,1,1000000,1,1000000,6314
4742139129255900,tx,a3cde1399d7030bdfebe1ba7281db9712817f0eac7549752ede0be32729ac786,101275,00000000000165726387f0ea8c33f71626509769c08246d32f38cbc930699b13,0,1,10000000,1,10000000,6372
3309611664662671,tx,f1e3d6e6eff05b26ff2bd32edb8aa37e540f31c514d37135197d04ef1c98105e,101279,000000000003b6acabf878e039427ee0dfdb283af44f41a938487986e7d1d1f5,0,1,370000000,2,370000000,6384
UTXO436,UTXO,"",-1,"",0,1,5000000000,0,0,-1
7757990142703870,tx,5d2a722cc90402e23fa65ead67fa1c9f34b7cdfc1feaed9fb1f1c703b5ce7edc,101297,000000000003625df2656201c836bbe2608e98ac4896d7e736bef4d139f9a810,0,1,5000000000,1,5000000000,6478
6194597861574695,tx,b65f071d35054fb296c3a693c2775f557889b06542e4982760394186a8a10fb0,101309,000000000003e455c4e306fc22b61296c2bc51d047b511b3c05bbfc171b880d2,0,1,803000000,2,803000000,6523
2438548250853872,tx,45853abb0bed4d0206dd5d0077fe7496ff1ea61d78e9d71883840f1412c64e45,101353,000000000001f3724ad9d0e3c8a0f01f057f4d1e9c84d864e9b5e93fbfab5c8d,0,1,20000000,2,20000000,6767
1965194609533122,tx,07abd7c7da3c5f2dc80cf5acf7d0f56156d2acbefa3150c0271306ed34acda37,101384,000000000002cdda332839822906fe28a38ee82f9339811055380edf1d0b3722,0,1,81000000,2,81000000,6887
86413818159404,tx,b0bbbe9a6b2addfb07acaf64e2844c2f73ebb67bb20af983f460097b47be7402,101411,00000000000035bb52a419db7aa0d82d1755836ea0ee6da0bb172752c38d0b77,0,1,5000000000,1,5000000000,6990
1666279496247894,tx,7193c659c8d749baa2b7792105fedd211b81dd963925dc3e45b152c36bc75b2f,101459,0000000000006aa28eec3a280f62e0e97ddf5be71dab579903bc2d2e21a29699,0,1,1000000,1,1000000,7312
6728164240080162,tx,ef904b3f305766d1df5ec4aad434b35ff7187c72ebb169760f14e9297cd639bf,101464,0000000000023b10cf18ecc22916fee02690b8cab2ea6688f2b2cb8aa6220060,0,1,5000000000,1,5000000000,7365
91219421314619,tx,89a96ef8602dd187ed767af90b8126523c11954cd091868187def1a169b59702,101486,000000000002cd9da4b7f513777d833a874aa60950a19d7f8e2759289d5ae117,0,1,2000000,1,2000000,7582
4117308871063481,tx,c14a464c425f695f7ee036b74c02de9a42c35cab344b7ec7b9cbbd85655d0575,101562,0000000000014964b793ea2783bd829052c6cd5312b438369dc11aa99152a840,0,1,5000000000,1,5000000000,8038
coinbase101563,coinbase,"",-1,"",0,0,0,1,5000000000,-1
UTXO552,UTXO,"",-1,"",0,1,104000000,0,0,-1
2000499114678811,tx,2c7ff12b88af3b475c66c230df4fd27f63ee3a66a301c60917dcd0d4f88bdb38,101612,000000000001f74c0bb384297113ad3792a81e753440e518d923049288263b32,0,1,1000000,1,1000000,8500
3206426293243837,tx,49bad6d64724c0d374aa80a559994b84db169a032721271287ef7da861d2215b,101613,0000000000017527c0c45e1b18fca625d808483bfdd613a7cc5ad97afb04f609,0,1,1000000,1,1000000,8513
6902294380983054,tx,97f2a30cb0ac12e5d7ebd430cb7b65df4698d522f28a5f59c77298b525cd2cc4,101621,00000000000192f29aaf9ca55b1da86d362556efa504c3878634b1ca97f65216,0,1,5000000000,1,5000000000,8609
coinbase101626,coinbase,"",-1,"",0,0,0,1,5000000000,-1
2799662447501632,tx,ef064178428a3b224f23afa152cfb9465354303a64d19cc31e010a65ad39924f,101640,000000000001aa5860b4459c1fa1e5fd7f4f147bfd5c2c675e69e88d0cc17c59,0,1,32610000000,2,32610000000,8719
